customer_id,log_id,timestamp,url,purchase_amount
425,1146,2025-05-08T22:19:00,/cart,0
482,1147,2025-01-14T03:05:00,/product/1,0
368,1148,2025-03-02T09:17:00,/home,0
28,1149,2025-02-02T09:39:00,/product/2,0
295,1150,2025-02-11T10:35:00,/product/2,0
231,1151,2025-04-25T17:27:00,/cart,0
9,1152,2025-03-12T21:45:00,/home,0
329,1153,2025-05-12T02:58:00,/checkout,0
382,1154,2025-04-17T14:33:00,/home,14.52
476,1155,2025-04-02T12:55:00,/home,0
352,1156,2025-02-24T20:37:00,/checkout,0
392,1157,2025-03-21T16:14:00,/cart,0
339,1158,2025-01-06T14:39:00,/cart,0
113,1159,2025-01-25T19:51:00,/cart,169.89
152,1160,2025-04-26T10:11:00,/product/1,0
455,1161,2025-05-13T18:28:00,/product/2,2.23
448,1162,2025-04-12T01:08:00,/product/1,0
3,1163,2025-04-15T06:14:00,/checkout,0
281,1164,2025-01-16T11:55:00,/product/2,0
380,1165,2025-05-13T03:40:00,/product/2,0
464,1166,2025-04-28T14:07:00,/checkout,0
95,1167,2025-02-10T04:38:00,/checkout,38.87
93,1168,2025-05-03T03:32:00,/checkout,170.28
478,1169,2025-04-10T21:58:00,/cart,0
38,1170,2025-02-22T21:52:00,/home,0
102,1171,2025-05-13T02:08:00,/checkout,0
170,1172,2025-03-07T00:21:00,/product/1,0
121,1173,2025-01-19T05:06:00,/product/2,0
461,1174,2025-02-05T05:24:00,/product/2,0
169,1175,2025-04-23T04:50:00,/product/2,0
79,1176,2025-04-13T22:56:00,/checkout,0
162,1177,2025-03-19T23:18:00,/product/1,0
127,1178,2025-02-10T07:51:00,/cart,0
185,1179,2025-01-25T10:47:00,/product/2,92.57
184,1180,2025-02-25T14:37:00,/cart,0
90,1181,2025-04-28T12:27:00,/checkout,0
144,1182,2025-01-26T11:40:00,/checkout,0
376,1183,2025-04-25T01:44:00,/home,178.42
435,1184,2025-04-03T07:53:00,/home,115.78
394,1185,2025-04-18T09:54:00,/product/1,110.32
279,1186,2025-04-09T05:53:00,/cart,0
77,1187,2025-03-08T14:17:00,/cart,0
396,1188,2025-04-18T08:00:00,/product/2,0
257,1189,2025-04-03T22:01:00,/home,0
258,1190,2025-01-02T22:16:00,/product/1,161.31
315,1191,2025-05-05T13:08:00,/product/1,28.07
82,1192,2025-02-02T14:41:00,/checkout,131.88
496,1193,2025-01-27T14:45:00,/cart,8.08
390,1194,2025-03-30T18:32:00,/product/1,0
190,1195,2025-02-12T14:26:00,/home,0
266,1196,2025-03-07T18:19:00,/cart,0
233,1197,2025-01-09T10:53:00,/home,64.81
361,1198,2025-04-05T21:54:00,/product/2,52.66
279,1199,2025-04-14T19:04:00,/product/1,0
194,1200,2025-03-08T12:00:00,/checkout,0
428,1201,2025-01-15T04:04:00,/checkout,0
499,1202,2025-02-10T13:51:00,/checkout,0
419,1203,2025-03-04T19:28:00,/cart,177.43
4,1204,2025-04-02T08:33:00,/product/1,0
118,1205,2025-01-15T00:48:00,/checkout,0
109,1206,2025-01-28T08:24:00,/product/1,0
309,1207,2025-05-11T13:56:00,/home,0
213,1208,2025-03-02T02:46:00,/home,0
246,1209,2025-03-29T04:52:00,/product/1,0
332,1210,2025-03-16T19:14:00,/home,0
66,1211,2025-04-15T09:36:00,/checkout,0
323,1212,2025-04-04T07:46:00,/home,29.37
86,1213,2025-02-17T00:21:00,/product/1,0
208,1214,2025-04-20T02:37:00,/checkout,0
450,1215,2025-05-11T23:45:00,/product/2,43.32
311,1216,2025-03-27T19:38:00,/cart,0
426,1217,2025-03-16T18:40:00,/checkout,0
299,1218,2025-02-03T02:39:00,/checkout,0
136,1219,2025-01-31T12:47:00,/product/2,119.31
36,1220,2025-02-11T20:04:00,/cart,0
56,1221,2025-01-04T00:21:00,/product/1,0
466,1222,2025-04-02T19:34:00,/cart,121.1
91,1223,2025-03-28T15:06:00,/checkout,0
450,1224,2025-04-07T17:51:00,/checkout,18.64
338,1225,2025-01-24T17:24:00,/checkout,0
1,1226,2025-05-04T12:40:00,/cart,0
190,1227,2025-01-08T21:47:00,/checkout,0
481,1228,2025-03-29T18:25:00,/cart,0
412,1229,2025-05-15T23:11:00,/checkout,0
69,1230,2025-02-16T08:00:00,/cart,182.02
43,1231,2025-02-21T13:36:00,/checkout,81.73
97,1232,2025-01-01T23:53:00,/home,0
61,1233,2025-04-05T14:52:00,/home,0
106,1234,2025-05-06T04:53:00,/product/2,0
55,1235,2025-01-29T04:14:00,/cart,0
130,1236,2025-02-17T13:38:00,/checkout,0
188,1237,2025-04-22T09:20:00,/product/2,79.49
105,1238,2025-03-17T05:25:00,/checkout,96.49
190,1239,2025-04-12T18:43:00,/checkout,0
158,1240,2025-04-16T03:47:00,/product/2,79.63
71,1241,2025-05-01T00:27:00,/home,89.32
359,1242,2025-01-30T10:53:00,/home,0
206,1243,2025-03-03T14:39:00,/checkout,0
351,1244,2025-05-09T16:00:00,/home,0
494,1245,2025-04-26T18:11:00,/home,164.65
242,1246,2025-04-20T06:30:00,/cart,0
135,1247,2025-02-10T08:55:00,/product/2,0
20,1248,2025-05-12T21:21:00,/cart,80.13
336,1249,2025-04-05T20:18:00,/product/2,119.49
485,1250,2025-02-01T21:46:00,/cart,0
104,1251,2025-04-30T13:58:00,/checkout,0
18,1252,2025-04-20T03:19:00,/checkout,0
119,1253,2025-04-22T23:48:00,/product/1,0
185,1254,2025-02-13T13:19:00,/home,17.37
142,1255,2025-03-14T17:09:00,/product/2,0
208,1256,2025-04-17T16:37:00,/product/1,0
378,1257,2025-05-09T02:10:00,/home,109.92
372,1258,2025-04-12T18:48:00,/checkout,0
494,1259,2025-02-20T08:04:00,/product/1,0
100,1260,2025-03-24T18:52:00,/cart,0
134,1261,2025-02-01T20:44:00,/cart,0
287,1262,2025-01-14T04:15:00,/checkout,0
485,1263,2025-01-22T07:13:00,/checkout,175.22
417,1264,2025-04-15T15:44:00,/product/2,0
495,1265,2025-03-10T15:29:00,/checkout,0
125,1266,2025-05-18T21:27:00,/product/2,91.77
236,1267,2025-04-17T19:53:00,/home,0
133,1268,2025-01-13T07:08:00,/cart,0
113,1269,2025-05-04T05:28:00,/product/1,82.49
181,1270,2025-04-05T00:38:00,/checkout,0
427,1271,2025-02-17T22:35:00,/product/1,0
205,1272,2025-05-03T15:25:00,/product/2,0
477,1273,2025-02-02T11:48:00,/cart,0
112,1274,2025-04-15T10:35:00,/product/2,0
383,1275,2025-05-05T08:32:00,/product/1,0
103,1276,2025-02-12T18:07:00,/product/1,41.36
104,1277,2025-02-15T10:56:00,/checkout,0
399,1278,2025-01-20T10:07:00,/home,135.16
340,1279,2025-03-31T16:29:00,/checkout,0
439,1280,2025-04-09T13:44:00,/home,74.24
162,1281,2025-03-31T15:04:00,/checkout,98.16
392,1282,2025-04-04T01:10:00,/product/2,0
385,1283,2025-04-15T23:29:00,/product/1,0
410,1284,2025-03-19T00:53:00,/cart,6.51
178,1285,2025-03-13T16:10:00,/product/1,0
62,1286,2025-05-08T02:40:00,/checkout,0
353,1287,2025-01-02T12:46:00,/home,0
195,1288,2025-04-16T18:27:00,/home,0
314,1289,2025-02-17T06:38:00,/product/1,0
122,1290,2025-02-19T01:03:00,/cart,68.62
95,1291,2025-04-01T19:09:00,/cart,0
359,1292,2025-05-17T22:23:00,/product/2,0
206,1293,2025-02-20T21:43:00,/cart,0
68,1294,2025-04-15T20:06:00,/product/1,144.16
412,1295,2025-02-12T22:14:00,/checkout,0
196,1296,2025-02-05T16:36:00,/product/1,147.71
243,1297,2025-01-02T18:33:00,/product/1,0
69,1298,2025-04-25T19:21:00,/checkout,0
162,1299,2025-03-30T14:04:00,/product/2,0
440,1300,2025-04-14T08:54:00,/home,0
354,1301,2025-01-30T17:39:00,/home,0
131,1302,2025-03-28T18:01:00,/home,0
172,1303,2025-02-17T06:56:00,/product/2,0
286,1304,2025-02-16T21:58:00,/product/2,0
63,1305,2025-03-05T21:56:00,/checkout,0
295,1306,2025-04-29T07:18:00,/checkout,0
400,1307,2025-02-21T19:28:00,/product/2,0
262,1308,2025-03-30T17:53:00,/cart,76.21
147,1309,2025-03-26T10:09:00,/product/1,128.12
476,1310,2025-03-03T10:04:00,/cart,0
293,1311,2025-03-15T16:28:00,/home,0
176,1312,2025-02-11T13:05:00,/product/2,0
150,1313,2025-05-10T07:55:00,/product/2,0
203,1314,2025-02-19T09:06:00,/cart,187.75
383,1315,2025-04-17T20:17:00,/checkout,82.8
95,1316,2025-01-05T04:55:00,/product/1,132.4
482,1317,2025-05-16T10:02:00,/home,0
204,1318,2025-01-19T18:03:00,/home,0
450,1319,2025-03-28T03:22:00,/checkout,0
395,1320,2025-03-14T06:34:00,/checkout,16.65
135,1321,2025-04-23T12:31:00,/product/1,0
477,1322,2025-03-12T23:15:00,/product/2,0
378,1323,2025-02-21T17:34:00,/cart,0
68,1324,2025-04-06T21:22:00,/product/1,0
340,1325,2025-03-06T23:03:00,/product/2,93.44
446,1326,2025-04-09T09:50:00,/product/2,0
70,1327,2025-05-07T23:57:00,/checkout,0
306,1328,2025-03-25T02:40:00,/checkout,0
328,1329,2025-04-27T10:08:00,/checkout,0
178,1330,2025-03-29T16:22:00,/checkout,0
46,1331,2025-03-22T10:31:00,/product/2,0
134,1332,2025-01-29T08:20:00,/product/2,0
268,1333,2025-05-19T01:02:00,/product/1,0
241,1334,2025-04-08T09:52:00,/home,0
252,1335,2025-05-18T12:42:00,/cart,0
393,1336,2025-03-20T08:36:00,/product/2,0
408,1337,2025-01-02T07:32:00,/checkout,0
211,1338,2025-04-13T01:05:00,/cart,0
84,1339,2025-05-11T03:36:00,/cart,44.12
41,1340,2025-03-18T20:47:00,/product/1,0
410,1341,2025-04-22T15:10:00,/product/2,0
381,1342,2025-04-07T20:05:00,/product/2,0
437,1343,2025-01-13T11:07:00,/product/1,0
57,1344,2025-04-26T22:37:00,/cart,0
140,1345,2025-05-08T12:24:00,/checkout,0
165,1346,2025-01-04T12:44:00,/product/1,0
274,1347,2025-01-05T00:41:00,/product/1,56.42
65,1348,2025-05-11T04:44:00,/cart,46.56
78,1349,2025-01-03T16:20:00,/cart,0
216,1350,2025-02-26T17:17:00,/cart,92.74
406,1351,2025-01-06T18:39:00,/product/2,0
385,1352,2025-01-27T14:16:00,/home,0
201,1353,2025-01-13T23:53:00,/checkout,0
99,1354,2025-02-15T12:36:00,/cart,24.39
394,1355,2025-05-11T02:29:00,/product/1,0
500,1356,2025-03-22T15:19:00,/product/1,6.7
236,1357,2025-05-14T20:40:00,/home,0
107,1358,2025-03-28T01:48:00,/cart,0
160,1359,2025-02-28T19:29:00,/product/1,0
22,1360,2025-05-16T13:45:00,/checkout,0
130,1361,2025-03-29T14:31:00,/product/2,0
455,1362,2025-01-10T11:34:00,/product/1,47.19
223,1363,2025-03-01T01:49:00,/home,0
142,1364,2025-04-17T10:34:00,/home,0
125,1365,2025-01-02T15:00:00,/home,0
354,1366,2025-03-28T12:29:00,/checkout,0
395,1367,2025-01-17T06:56:00,/product/1,0
47,1368,2025-05-05T20:56:00,/checkout,0
497,1369,2025-05-19T06:34:00,/home,0
331,1370,2025-01-29T00:28:00,/checkout,25.17
120,1371,2025-02-27T15:51:00,/checkout,151.34
413,1372,2025-03-21T20:47:00,/product/1,0
194,1373,2025-03-07T04:51:00,/product/1,0
21,1374,2025-03-30T08:19:00,/cart,0
278,1375,2025-05-07T21:24:00,/cart,0
96,1376,2025-04-09T23:06:00,/product/2,0
240,1377,2025-02-20T02:54:00,/checkout,110.9
36,1378,2025-04-07T16:34:00,/product/1,0
420,1379,2025-02-17T22:35:00,/checkout,0
1,1380,2025-04-27T03:34:00,/checkout,0
95,1381,2025-01-04T09:47:00,/checkout,155.2
123,1382,2025-02-28T09:08:00,/home,0
276,1383,2025-03-12T12:58:00,/product/1,0
255,1384,2025-04-11T09:23:00,/product/1,0
166,1385,2025-03-16T14:27:00,/product/2,0
268,1386,2025-04-30T22:44:00,/home,0
481,1387,2025-01-24T14:59:00,/product/1,40.42
249,1388,2025-02-04T21:11:00,/home,0
329,1389,2025-03-12T17:48:00,/cart,0
360,1390,2025-04-18T11:03:00,/product/2,0
114,1391,2025-04-21T07:27:00,/home,0
472,1392,2025-02-07T23:59:00,/cart,166.42
240,1393,2025-04-27T07:28:00,/home,0
381,1394,2025-03-17T17:19:00,/product/2,11.66
316,1395,2025-02-18T09:21:00,/checkout,0
37,1396,2025-02-25T07:46:00,/home,192.12
50,1397,2025-01-19T10:15:00,/product/1,0
98,1398,2025-02-05T03:45:00,/checkout,0
292,1399,2025-04-24T20:05:00,/product/1,0
286,1400,2025-03-17T13:58:00,/home,115.31
346,1401,2025-03-25T12:10:00,/cart,33.36
93,1402,2025-04-11T02:50:00,/cart,0
337,1403,2025-01-29T19:05:00,/checkout,88.6
181,1404,2025-02-27T08:55:00,/checkout,64.93
191,1405,2025-03-17T01:33:00,/cart,64.69
124,1406,2025-04-13T12:25:00,/checkout,0
393,1407,2025-04-11T04:01:00,/product/2,0
232,1408,2025-03-23T11:09:00,/cart,0
18,1409,2025-02-21T18:55:00,/checkout,0
70,1410,2025-02-24T22:45:00,/home,0
114,1411,2025-02-09T02:34:00,/product/2,0
421,1412,2025-05-06T13:25:00,/product/2,102.25
293,1413,2025-04-15T01:24:00,/product/1,0
236,1414,2025-03-06T17:53:00,/product/1,0
188,1415,2025-04-16T23:28:00,/product/1,0
416,1416,2025-02-24T16:02:00,/home,0
292,1417,2025-02-09T13:59:00,/home,158.58
89,1418,2025-03-30T21:18:00,/checkout,19.07
329,1419,2025-02-24T16:26:00,/home,115.26
41,1420,2025-01-11T04:19:00,/product/2,0
419,1421,2025-03-21T01:30:00,/cart,24.11
395,1422,2025-02-11T06:32:00,/checkout,126.78
324,1423,2025-03-11T15:06:00,/home,0
22,1424,2025-02-28T03:06:00,/checkout,0
168,1425,2025-04-02T11:01:00,/product/1,0
345,1426,2025-05-14T04:18:00,/cart,150.57
295,1427,2025-04-02T21:11:00,/home,0
149,1428,2025-03-13T18:49:00,/product/1,0
43,1429,2025-03-28T15:02:00,/checkout,109.63
135,1430,2025-01-16T11:42:00,/cart,0
397,1431,2025-05-08T01:02:00,/product/1,96.18
102,1432,2025-03-30T19:29:00,/cart,0
101,1433,2025-04-13T03:46:00,/checkout,104.85
125,1434,2025-01-14T01:01:00,/product/2,64.68
474,1435,2025-04-15T20:39:00,/home,0
212,1436,2025-03-19T02:28:00,/product/2,0
165,1437,2025-03-04T17:15:00,/checkout,0
395,1438,2025-02-25T11:46:00,/product/1,123.24
412,1439,2025-03-22T12:02:00,/checkout,0
23,1440,2025-02-12T12:07:00,/product/1,0
80,1441,2025-05-18T22:35:00,/home,0
28,1442,2025-02-14T05:53:00,/checkout,173.75
420,1443,2025-02-22T08:54:00,/home,0
412,1444,2025-01-21T06:10:00,/product/2,0
12,1445,2025-03-02T09:59:00,/product/1,42.38
280,1446,2025-04-06T06:11:00,/product/2,0
319,1447,2025-05-13T21:05:00,/product/1,0
343,1448,2025-01-04T08:20:00,/cart,0
340,1449,2025-04-06T21:37:00,/home,0
31,1450,2025-02-21T16:52:00,/product/1,123.59
28,1451,2025-03-26T15:26:00,/home,0
339,1452,2025-02-19T09:22:00,/product/2,3.82
445,1453,2025-04-29T05:19:00,/cart,0
195,1454,2025-04-03T13:50:00,/home,96.93
306,1455,2025-04-07T18:25:00,/home,0
257,1456,2025-03-25T08:58:00,/checkout,4.3
127,1457,2025-04-07T09:03:00,/product/2,0
202,1458,2025-05-16T12:17:00,/product/1,0
351,1459,2025-03-06T01:31:00,/product/2,0
121,1460,2025-04-02T06:00:00,/product/2,125.16
450,1461,2025-03-12T11:34:00,/home,189.82
116,1462,2025-01-28T14:49:00,/product/2,131.39
45,1463,2025-05-13T20:56:00,/cart,0
348,1464,2025-04-22T11:49:00,/product/1,0
294,1465,2025-01-28T19:22:00,/cart,181.95
169,1466,2025-03-23T18:27:00,/checkout,0
335,1467,2025-01-26T05:27:00,/checkout,0
410,1468,2025-02-06T19:54:00,/product/1,0
362,1469,2025-04-06T08:32:00,/product/1,0
466,1470,2025-01-27T10:10:00,/checkout,63.5
286,1471,2025-04-08T00:32:00,/home,0
430,1472,2025-01-27T11:47:00,/home,176.03
212,1473,2025-03-16T20:47:00,/product/2,0
479,1474,2025-04-26T22:25:00,/product/2,0
97,1475,2025-01-20T10:29:00,/product/1,0
391,1476,2025-04-22T09:47:00,/checkout,0
291,1477,2025-04-22T11:27:00,/product/1,0
119,1478,2025-05-06T03:11:00,/home,0
353,1479,2025-03-28T18:18:00,/product/1,0
310,1480,2025-03-27T08:03:00,/product/2,0
199,1481,2025-03-31T11:09:00,/cart,0
99,1482,2025-02-11T04:36:00,/home,0
497,1483,2025-01-03T17:35:00,/product/2,44.51
344,1484,2025-02-06T22:11:00,/product/1,0
475,1485,2025-03-21T23:15:00,/checkout,0
167,1486,2025-03-25T07:02:00,/product/1,0
398,1487,2025-01-08T14:44:00,/checkout,76.07
161,1488,2025-03-13T18:04:00,/checkout,114.39
275,1489,2025-04-06T14:46:00,/home,0
232,1490,2025-03-25T04:13:00,/home,49.14
276,1491,2025-03-14T00:27:00,/home,0
265,1492,2025-04-25T19:20:00,/home,0
226,1493,2025-03-14T11:03:00,/product/2,57.18
86,1494,2025-03-18T21:45:00,/product/2,0
28,1495,2025-05-06T14:27:00,/checkout,92.72
331,1496,2025-03-24T05:29:00,/home,22.63
399,1497,2025-04-17T13:51:00,/checkout,0
212,1498,2025-02-28T21:13:00,/cart,0
233,1499,2025-04-18T11:07:00,/product/1,18.04
166,1500,2025-05-06T22:09:00,/product/1,24.71
59,1501,2025-05-09T13:33:00,/cart,0
44,1502,2025-04-06T08:35:00,/cart,195.04
314,1503,2025-01-30T02:36:00,/cart,0
23,1504,2025-02-01T02:36:00,/product/2,0
338,1505,2025-01-28T07:45:00,/product/1,35.77
365,1506,2025-01-10T08:10:00,/cart,0
374,1507,2025-03-23T05:43:00,/product/2,0
61,1508,2025-01-24T22:50:00,/product/1,0
392,1509,2025-02-16T01:51:00,/home,0
438,1510,2025-04-01T18:36:00,/checkout,121.6
253,1511,2025-02-13T07:18:00,/product/1,0
244,1512,2025-03-24T14:24:00,/cart,0
308,1513,2025-04-20T05:53:00,/home,0
281,1514,2025-02-20T15:05:00,/checkout,0
420,1515,2025-02-07T19:10:00,/home,0
29,1516,2025-04-29T22:12:00,/product/2,0
438,1517,2025-01-06T21:41:00,/checkout,59.69
472,1518,2025-01-16T23:10:00,/home,0
92,1519,2025-01-30T08:53:00,/product/2,0
355,1520,2025-05-08T09:40:00,/checkout,0
288,1521,2025-02-02T07:09:00,/cart,72.04
19,1522,2025-01-17T22:52:00,/product/2,0
460,1523,2025-03-10T23:36:00,/home,168.66
34,1524,2025-02-23T07:24:00,/cart,0
356,1525,2025-02-19T22:57:00,/product/2,0
269,1526,2025-02-08T04:49:00,/product/1,0
56,1527,2025-04-15T00:20:00,/checkout,96.73
353,1528,2025-04-21T02:18:00,/product/2,0
435,1529,2025-02-27T14:45:00,/product/2,0
320,1530,2025-03-06T10:00:00,/product/1,0
255,1531,2025-04-05T14:37:00,/cart,0
93,1532,2025-04-21T22:32:00,/product/1,195.85
1,1533,2025-01-22T12:27:00,/home,0
408,1534,2025-01-22T11:13:00,/product/1,199.8
212,1535,2025-01-09T06:45:00,/product/2,0
413,1536,2025-04-27T01:17:00,/product/1,0
104,1537,2025-05-06T14:43:00,/product/2,0
35,1538,2025-02-26T00:40:00,/product/2,0
166,1539,2025-01-02T02:47:00,/home,0
175,1540,2025-03-14T02:21:00,/checkout,0
15,1541,2025-02-01T23:20:00,/product/1,0
174,1542,2025-05-03T10:04:00,/cart,159.45
331,1543,2025-01-25T17:07:00,/cart,0
236,1544,2025-04-08T18:02:00,/product/2,0
417,1545,2025-03-17T08:35:00,/home,59.87
372,1546,2025-05-04T11:05:00,/product/2,0
10,1547,2025-02-07T21:54:00,/checkout,0
410,1548,2025-03-06T08:52:00,/home,56.09
16,1549,2025-03-03T17:46:00,/cart,0
432,1550,2025-01-31T05:07:00,/checkout,0
96,1551,2025-04-19T08:25:00,/home,150.31
362,1552,2025-02-27T06:04:00,/home,0
45,1553,2025-04-01T11:39:00,/product/1,0
425,1554,2025-02-25T02:12:00,/product/1,0
90,1555,2025-01-21T10:20:00,/product/2,155.56
468,1556,2025-01-17T20:35:00,/cart,0
410,1557,2025-03-29T20:47:00,/checkout,0
175,1558,2025-03-30T00:19:00,/checkout,0
168,1559,2025-01-27T02:03:00,/home,187.6
347,1560,2025-01-25T03:51:00,/product/1,91.87
366,1561,2025-04-06T02:09:00,/home,0
478,1562,2025-01-09T00:22:00,/checkout,66.66
456,1563,2025-01-09T09:35:00,/home,0
338,1564,2025-05-16T17:22:00,/product/2,0
389,1565,2025-02-26T19:46:00,/product/1,0
99,1566,2025-02-22T04:01:00,/product/2,0
396,1567,2025-03-22T07:15:00,/home,0
81,1568,2025-02-19T19:32:00,/home,0
319,1569,2025-04-12T21:02:00,/checkout,0
278,1570,2025-03-05T18:33:00,/checkout,0
73,1571,2025-05-09T05:22:00,/product/2,0
88,1572,2025-01-13T23:15:00,/product/2,0
174,1573,2025-04-09T09:49:00,/cart,0
15,1574,2025-03-27T16:40:00,/home,0
28,1575,2025-01-16T16:15:00,/cart,0
361,1576,2025-04-19T12:29:00,/checkout,0
354,1577,2025-05-08T07:34:00,/cart,0
160,1578,2025-03-02T11:58:00,/product/1,134.17
274,1579,2025-01-15T07:10:00,/cart,0
48,1580,2025-05-08T04:13:00,/cart,0
159,1581,2025-05-05T14:31:00,/cart,0
486,1582,2025-02-10T17:46:00,/product/1,123.39
468,1583,2025-03-08T03:56:00,/cart,0
470,1584,2025-05-02T02:13:00,/product/2,176.48
233,1585,2025-03-30T17:56:00,/home,0
58,1586,2025-03-05T23:28:00,/cart,0
88,1587,2025-02-21T09:12:00,/product/2,0
66,1588,2025-04-03T11:15:00,/home,0
366,1589,2025-01-20T11:24:00,/product/2,0
37,1590,2025-02-24T23:58:00,/checkout,0
303,1591,2025-03-17T06:21:00,/product/1,0
281,1592,2025-01-29T22:46:00,/cart,0
175,1593,2025-02-07T21:48:00,/checkout,0
223,1594,2025-04-14T06:11:00,/product/2,0
121,1595,2025-02-01T12:13:00,/home,142.38
429,1596,2025-03-30T14:07:00,/home,0
238,1597,2025-03-01T05:35:00,/checkout,0
228,1598,2025-02-02T01:42:00,/product/2,13.92
56,1599,2025-05-05T19:01:00,/checkout,75.78
254,1600,2025-04-28T10:00:00,/home,0
419,1601,2025-01-26T06:56:00,/checkout,127.23
1,1602,2025-05-18T19:43:00,/product/1,0
232,1603,2025-04-07T17:05:00,/product/2,0
296,1604,2025-03-23T09:40:00,/product/1,0
450,1605,2025-02-27T15:14:00,/product/2,0
468,1606,2025-05-04T17:02:00,/product/2,187.34
368,1607,2025-03-04T16:06:00,/home,0
314,1608,2025-04-03T22:04:00,/cart,170.5
32,1609,2025-03-09T05:09:00,/checkout,0.17
287,1610,2025-03-07T09:33:00,/home,173.14
121,1611,2025-03-20T14:11:00,/checkout,0
163,1612,2025-05-10T13:47:00,/cart,0
223,1613,2025-04-10T05:39:00,/product/1,0
244,1614,2025-01-26T07:36:00,/product/1,0
432,1615,2025-03-07T14:07:00,/cart,0
447,1616,2025-05-02T23:33:00,/product/1,0
37,1617,2025-04-29T00:51:00,/home,0
454,1618,2025-03-30T14:25:00,/cart,27.16
71,1619,2025-04-27T22:00:00,/cart,178.72
357,1620,2025-04-21T00:47:00,/cart,0
233,1621,2025-04-03T17:40:00,/cart,0
231,1622,2025-03-12T00:50:00,/product/2,0
218,1623,2025-04-21T01:25:00,/home,0
434,1624,2025-05-14T01:24:00,/product/1,53.85
475,1625,2025-04-10T10:14:00,/checkout,0
20,1626,2025-04-14T10:17:00,/cart,22.63
247,1627,2025-05-06T16:49:00,/home,0
375,1628,2025-04-06T19:54:00,/product/2,0
41,1629,2025-04-06T06:34:00,/checkout,0
242,1630,2025-04-25T19:24:00,/home,0
277,1631,2025-04-16T12:26:00,/product/2,0
463,1632,2025-03-04T12:58:00,/checkout,93.77
263,1633,2025-03-27T10:06:00,/checkout,84.2
492,1634,2025-02-23T15:12:00,/product/2,0
356,1635,2025-04-19T19:06:00,/product/2,112.74
32,1636,2025-04-25T13:27:00,/cart,0
294,1637,2025-01-10T09:31:00,/product/2,124.86
147,1638,2025-03-30T05:56:00,/home,0
40,1639,2025-02-20T13:56:00,/product/2,0
144,1640,2025-02-20T02:26:00,/product/2,0
58,1641,2025-04-20T22:08:00,/product/1,147.79
338,1642,2025-03-23T07:27:00,/product/2,52.25
359,1643,2025-02-12T23:57:00,/cart,0
271,1644,2025-01-07T00:34:00,/product/2,193.47
305,1645,2025-01-29T01:29:00,/cart,82.59
197,1646,2025-02-13T07:36:00,/cart,33.46
296,1647,2025-05-14T16:28:00,/product/2,0
136,1648,2025-05-18T12:45:00,/home,0
238,1649,2025-03-14T14:08:00,/cart,0
383,1650,2025-05-17T23:24:00,/checkout,0
350,1651,2025-05-09T10:50:00,/cart,0
75,1652,2025-04-07T13:32:00,/cart,0
475,1653,2025-03-23T16:55:00,/cart,0
493,1654,2025-04-07T12:42:00,/home,0
273,1655,2025-04-27T00:56:00,/product/2,86.36
471,1656,2025-04-29T16:55:00,/product/2,0
137,1657,2025-01-18T21:22:00,/product/2,0
201,1658,2025-03-25T22:36:00,/product/1,117.74
100,1659,2025-04-05T15:42:00,/product/2,0
93,1660,2025-02-27T00:41:00,/checkout,0
5,1661,2025-01-13T08:53:00,/home,0
269,1662,2025-01-19T21:58:00,/cart,0
372,1663,2025-02-21T13:44:00,/product/2,0
13,1664,2025-04-23T18:11:00,/home,0
305,1665,2025-04-30T12:45:00,/product/1,127.62
363,1666,2025-01-22T20:11:00,/home,25.98
337,1667,2025-04-28T22:44:00,/checkout,36.95
57,1668,2025-05-07T15:21:00,/product/1,0
240,1669,2025-05-01T05:40:00,/home,0
473,1670,2025-02-20T07:32:00,/cart,0
342,1671,2025-02-28T20:58:00,/product/2,0
38,1672,2025-02-20T11:29:00,/home,0
171,1673,2025-01-11T22:24:00,/product/2,52.93
226,1674,2025-01-13T15:12:00,/cart,40.13
202,1675,2025-02-02T11:37:00,/cart,0
277,1676,2025-03-20T12:10:00,/product/1,0
55,1677,2025-03-22T09:17:00,/product/2,0
38,1678,2025-01-13T19:38:00,/checkout,155.45
10,1679,2025-04-01T14:29:00,/product/1,0
1,1680,2025-01-07T21:18:00,/cart,0
359,1681,2025-03-02T01:03:00,/cart,0
264,1682,2025-05-09T19:34:00,/cart,0
207,1683,2025-05-13T11:39:00,/home,0
2,1684,2025-03-11T23:34:00,/cart,0
275,1685,2025-03-07T08:08:00,/product/2,0
206,1686,2025-01-11T01:08:00,/home,0
437,1687,2025-03-03T21:45:00,/home,152.09
149,1688,2025-04-28T22:14:00,/product/1,0
21,1689,2025-03-11T22:26:00,/product/1,0
200,1690,2025-01-20T10:28:00,/product/2,0
454,1691,2025-04-26T04:42:00,/cart,27.99
99,1692,2025-01-05T14:49:00,/checkout,0
200,1693,2025-01-12T11:13:00,/checkout,0
256,1694,2025-04-08T04:49:00,/cart,3.28
174,1695,2025-01-11T04:54:00,/product/2,8.56
61,1696,2025-02-08T12:50:00,/checkout,0
348,1697,2025-04-08T16:16:00,/product/1,46.6
37,1698,2025-01-07T17:07:00,/product/1,0
10,1699,2025-03-27T18:47:00,/checkout,0
360,1700,2025-04-29T02:35:00,/product/1,0
324,1701,2025-01-10T02:16:00,/product/2,19.46
313,1702,2025-02-01T01:45:00,/checkout,0
419,1703,2025-01-20T08:34:00,/home,0
410,1704,2025-04-23T01:43:00,/product/1,0
